"","date","Airport","Air_MonthAvg","std","precision","Region","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
"30",2014-06-01,"YAKUTAT AIRPORT",9.94,4.575,0.047776881961241,"YF",NA,12.69,14.37,14.95,NA,13.46,14.9,NA,15.66,13.45,NA
"31",2014-07-01,"YAKUTAT AIRPORT",12.6,4.175,0.057370289361397,"YF",NA,15.14,15.71,NA,NA,15.6,16.88,NA,NA,NA,NA
"32",2014-08-01,"YAKUTAT AIRPORT",12.58,3.35,0.0891067052795723,"YF",NA,13.51,13.61,NA,NA,14.64,15.58,NA,NA,NA,NA
"33",2014-09-01,"YAKUTAT AIRPORT",10.64,4.825,0.0429541732663964,"YF",NA,12.09,10.97,NA,11.36,13.19,13.93,11.23,11.43,NA,NA
"34",2014-10-01,"YAKUTAT AIRPORT",5.39,4.4,0.0516528925619835,"YF",NA,NA,5.9,NA,6.59,NA,NA,7.09,7.43,NA,NA
"35",2014-11-01,"YAKUTAT AIRPORT",1.12,4.575,0.047776881961241,"YF",NA,NA,4.55,NA,3.44,NA,NA,4.77,5.28,NA,NA
"36",2014-12-01,"YAKUTAT AIRPORT",0.99,4.975,0.0404030201257544,"YF",NA,NA,3.44,NA,1.96,NA,NA,3.51,3.4,NA,NA
"37",2015-01-01,"YAKUTAT AIRPORT",1.86,4.975,0.0404030201257544,"YF",NA,NA,2.77,NA,2.34,NA,NA,2.97,2.58,NA,NA
"38",2015-02-01,"YAKUTAT AIRPORT",0.85,5.1,0.0384467512495194,"YF",NA,NA,3.23,NA,3.03,NA,NA,3.74,2.9,NA,NA
"39",2015-03-01,"YAKUTAT AIRPORT",1.67,6.8,0.0216262975778547,"YF",NA,NA,4.6,NA,4.53,NA,NA,4.93,4.52,NA,NA
"40",2015-04-01,"YAKUTAT AIRPORT",3.9,4.55,0.0483033450066417,"YF",NA,NA,6.05,NA,8.11,NA,NA,6.94,6.99,NA,NA
"41",2015-05-01,"YAKUTAT AIRPORT",8.6,5.375,0.0346133044889129,"YF",NA,NA,13.7,NA,15.56,NA,NA,11.33,12.28,NA,NA
"42",2015-06-01,"YAKUTAT AIRPORT",12,5.85,0.0292205420410549,"YF",NA,NA,9.53,NA,14.71,NA,16.04,13.2,13.57,17.04,NA
"43",2015-07-01,"YAKUTAT AIRPORT",13.35,4.725,0.0447915791831136,"YF",NA,NA,NA,NA,NA,NA,17.14,NA,NA,16.63,NA
"44",2015-08-01,"YAKUTAT AIRPORT",12.8,4.175,0.057370289361397,"YF",NA,NA,NA,NA,NA,NA,16.12,NA,NA,15.9,NA
"45",2015-09-01,"YAKUTAT AIRPORT",8.73,4.55,0.0483033450066417,"YF",9.74,NA,NA,NA,NA,NA,10.88,NA,9.39,10.51,11.04
"46",2015-10-01,"YAKUTAT AIRPORT",6.71,4,0.0625,"YF",8.07,NA,NA,NA,NA,NA,7.26,NA,7.61,6.67,8.68
"47",2015-11-01,"YAKUTAT AIRPORT",1.48,5.125,0.0380725758477097,"YF",2.28,NA,NA,NA,NA,NA,4.06,NA,1.18,1.27,NA
"48",2015-12-01,"YAKUTAT AIRPORT",-0.05,4.825,0.0429541732663964,"YF",-0.03,NA,NA,NA,NA,NA,2.1,NA,-0.36,-0.2,NA
"49",2016-01-01,"YAKUTAT AIRPORT",2.02,4.55,0.0483033450066417,"YF",-0.16,NA,NA,NA,NA,NA,1.4,NA,-0.23,-0.51,NA
"50",2016-02-01,"YAKUTAT AIRPORT",2.87,4.425,0.0510708927830444,"YF",0.19,NA,NA,NA,NA,NA,1.42,NA,0.38,-0.21,NA
"51",2016-03-01,"YAKUTAT AIRPORT",3.89,5.125,0.0380725758477097,"YF",1.25,NA,NA,NA,NA,NA,2.45,NA,4.94,2.75,NA
"52",2016-04-01,"YAKUTAT AIRPORT",5.86,4.975,0.0404030201257544,"YF",7.42,NA,NA,NA,NA,NA,5.74,NA,10.44,8.49,NA
"53",2016-05-01,"YAKUTAT AIRPORT",9.3,5.975,0.0280107140981425,"YF",NA,NA,NA,NA,NA,NA,NA,NA,10.83,12.67,NA
"54",2016-06-01,"YAKUTAT AIRPORT",12.1,5.975,0.0280107140981425,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2016-07-01,"YAKUTAT AIRPORT",14.1,4.3,0.0540832882639265,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2016-08-01,"YAKUTAT AIRPORT",14.28,5.15,0.0377038363653502,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2016-09-01,"YAKUTAT AIRPORT",10.03,5.525,0.0327593620114248,"YF",NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA
"58",2016-10-01,"YAKUTAT AIRPORT",4.95,4.975,0.0404030201257544,"YF",5.86,NA,NA,NA,NA,4.62,NA,NA,6.09,NA,NA
"59",2016-11-01,"YAKUTAT AIRPORT",2.74,5.525,0.0327593620114248,"YF",4.18,NA,NA,NA,NA,4.06,NA,NA,5.2,NA,NA
"60",2016-12-01,"YAKUTAT AIRPORT",-2.01,6.075,0.0270961404934885,"YF",2.92,NA,NA,NA,NA,2.09,NA,NA,3.39,NA,NA
"61",2017-01-01,"YAKUTAT AIRPORT",-2.33,5.8,0.0297265160523187,"YF",1.37,NA,NA,NA,NA,0.96,NA,NA,1.81,NA,NA
"62",2017-02-01,"YAKUTAT AIRPORT",-1.28,4.85,0.0425124880433627,"YF",0.7,NA,NA,NA,NA,0.64,NA,NA,1.31,NA,NA
"63",2017-03-01,"YAKUTAT AIRPORT",-3.15,6.625,0.0227839088643645,"YF",0.39,NA,NA,NA,NA,0.35,NA,NA,0.61,NA,NA
"64",2017-04-01,"YAKUTAT AIRPORT",5.25,5.675,0.0310504764307477,"YF",1.91,NA,NA,NA,NA,0.67,NA,NA,3.2,NA,NA
"65",2017-05-01,"YAKUTAT AIRPORT",7.42,5.25,0.036281179138322,"YF",9.33,NA,NA,NA,NA,7.55,NA,NA,8.07,NA,NA
"66",2017-06-01,"YAKUTAT AIRPORT",11.11,5.275,0.0359380966285573,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2017-07-01,"YAKUTAT AIRPORT",13.37,4.7,0.0452693526482571,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2017-08-01,"YAKUTAT AIRPORT",12.95,3.75,0.0711111111111111,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2017-09-01,"YAKUTAT AIRPORT",10.64,5.4,0.0342935528120713,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2017-10-01,"YAKUTAT AIRPORT",5.99,4.3,0.0540832882639265,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2017-11-01,"YAKUTAT AIRPORT",-0.6,6.525,0.0234876176215851,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2017-12-01,"YAKUTAT AIRPORT",-0.28,6.4,0.0244140625,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2018-01-01,"YAKUTAT AIRPORT",0.32,6.525,0.0234876176215851,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2018-02-01,"YAKUTAT AIRPORT",-2.72,5.8,0.0297265160523187,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2018-03-01,"YAKUTAT AIRPORT",0.68,6.775,0.0217861957217358,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2018-04-01,"YAKUTAT AIRPORT",3.84,5.525,0.0327593620114248,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2018-05-01,"YAKUTAT AIRPORT",7.89,5.275,0.0359380966285573,"YF",12.15,5.64,NA,NA,NA,NA,12.27,NA,NA,NA,NA
"78",2018-06-01,"YAKUTAT AIRPORT",11.02,5.275,0.0359380966285573,"YF",15.06,8.1,NA,15.66,NA,NA,15.06,NA,NA,NA,NA
"79",2018-07-01,"YAKUTAT AIRPORT",13.88,5.125,0.0380725758477097,"YF",17.66,10.04,NA,17.65,NA,NA,17.3,NA,NA,NA,NA
"80",2018-08-01,"YAKUTAT AIRPORT",13.66,3.6,0.0771604938271605,"YF",15.87,10.66,NA,15.22,NA,NA,15.47,NA,NA,NA,NA
"81",2018-09-01,"YAKUTAT AIRPORT",10.3,6.1,0.0268744961031981,"YF",12.92,8.19,NA,12.57,NA,NA,10.26,NA,NA,NA,NA
"82",2018-10-01,"YAKUTAT AIRPORT",8.1,5.525,0.0327593620114248,"YF",8.6,6.34,7.99,7.93,7.77,NA,7.52,7.65,7.89,7.24,4.62
"83",2018-11-01,"YAKUTAT AIRPORT",3.71,4.275,0.0547176909134434,"YF",4.22,5.11,4.43,4.11,5.24,NA,3.75,4.85,5.39,4.18,4.86
"84",2018-12-01,"YAKUTAT AIRPORT",1.79,4,0.0625,"YF",2.73,4.38,2.96,1.68,4.22,NA,2,2.93,4.5,3.34,3.56
"85",2019-01-01,"YAKUTAT AIRPORT",-2,6.225,0.025806035386526,"YF",1.1,2.8,1.35,-0.21,3.13,NA,0.68,0.78,2.71,1.3,2.89
"86",2019-02-01,"YAKUTAT AIRPORT",-1.78,5.375,0.0346133044889129,"YF",0.91,2.23,0.69,-0.7,3.07,NA,0.01,0.24,1.83,0.81,3.4
"87",2019-03-01,"YAKUTAT AIRPORT",3.65,6.525,0.0234876176215851,"YF",0.99,1.67,1.19,0.33,3.05,NA,-0.03,0.89,1.78,0.81,3.76
"88",2019-04-01,"YAKUTAT AIRPORT",4.79,4.825,0.0429541732663964,"YF",4.9,2.42,6.04,6.83,7.84,NA,3.29,7.27,6.43,5.06,8.86
"89",2019-05-01,"YAKUTAT AIRPORT",9.11,4.975,0.0404030201257544,"YF",12.85,5.2,13.04,13.91,12.96,NA,12.82,13.08,11.61,11.46,14.25
"90",2019-06-01,"YAKUTAT AIRPORT",12.78,6.675,0.022443855293243,"YF",16.78,12.54,16.3,15.82,16.04,15.63,16.56,15.5,14.44,13.6,18.01
"91",2019-07-01,"YAKUTAT AIRPORT",15.31,3.9,0.0657462195923734,"YF",19.52,15.52,19.46,18.9,17.47,17.45,18.72,17.02,16.39,17.04,19.78
"92",2019-08-01,"YAKUTAT AIRPORT",13.87,6.525,0.0234876176215851,"YF",17.7,13.43,17.14,16.53,16.01,15.19,16.7,14.75,14.63,14.93,18.22
"93",2019-09-01,"YAKUTAT AIRPORT",10.83,5.25,0.036281179138322,"YF",13.92,10.36,13.69,12.87,12.36,11.56,12.85,11.59,11.51,NA,14.08
"94",2019-10-01,"YAKUTAT AIRPORT",5.71,4.125,0.0587695133149679,"YF",8.65,5.88,7.85,6.87,6.62,7.29,7.72,6.62,6.67,NA,6.76
"95",2019-11-01,"YAKUTAT AIRPORT",3.91,4.425,0.0510708927830445,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2019-12-01,"YAKUTAT AIRPORT",3.13,4.4,0.0516528925619835,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2012-01-01,NA,-1.66584737288489,0.694982014155762,2.0703933747412,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2012-02-01,NA,-2.3472419960667,5.17223356007828,0.0373803827751196,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2012-03-01,NA,-0.0985240423485113,2.48656389421225,0.161733786187935,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2012-04-01,NA,2.0935655793103,0.985900603509299,1.02880658436214,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2012-05-01,NA,6.83340152279154,0.893308457365092,1.2531328320802,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2012-06-01,NA,12.8385728874809,2.24877744563574,0.197745699031046,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2012-07-01,NA,15.1671744431972,2.54617359973746,0.154249575813666,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2012-08-01,NA,12.5037942356822,1.04880884817015,0.90909090909091,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2012-09-01,NA,9.34269548973292,0.52630789467763,3.6101083032491,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2012-10-01,NA,5.16672959007325,1.54693244842818,0.417885499373172,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2012-11-01,NA,3.4763878387842,2.72158042321001,0.135007425408397,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2012-12-01,NA,4.67978118332312,3.44339948306902,0.0843383655224762,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2013-01-01,NA,-0.817825109896033,3.44267337980239,0.0843739453256834,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2013-02-01,NA,-2.70100694164484,1.17770964163498,0.720980533525595,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2013-03-01,NA,-1.89217962736898,3.04417476502253,0.107909787417719,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2013-04-01,NA,2.7773968161386,1.52052622469986,0.432525951557093,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2013-05-01,NA,7.10026954310956,1.34461890511773,0.553097345132743,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2013-06-01,NA,10.7394181296574,1.67092788593643,0.358166189111748,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2013-07-01,NA,14.3476244381142,1.10770032048384,0.814995925020375,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2013-08-01,NA,14.6654028156274,1.9811612756159,0.254777070063694,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2013-09-01,NA,11.3673284102018,1.34610549363711,0.55187637969095,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2013-10-01,NA,7.29397329336137,2.12296961824704,0.221877080097626,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2013-11-01,NA,1.45641981858354,2.33087966227345,0.184060371801951,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2013-12-01,NA,-1.45254745518809,3.53652371687226,0.0799552250739586,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2014-01-01,NA,5.35683699249159,1.47749788493926,0.458085203847916,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2014-02-01,NA,3.53410022416981,2.7509998182479,0.132135306553911,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2014-03-01,NA,4.73438128395663,2.88045135352083,0.120525491141376,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2014-04-01,NA,7.22229985552259,1.99173291382153,0.252079657171666,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2014-05-01,NA,10.2493121828621,1.83384841249216,0.297353553374963,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2014-06-01,NA,11.9178909761548,1.82537667345674,0.300120048019208,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2014-07-01,NA,13.4908221600729,1.8716303053755,0.285469597487868,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2014-08-01,NA,13.8367861933151,1.78549712965325,0.313676286072773,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2014-09-01,NA,10.8437164480116,1.33491572767722,0.561167227833894,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2014-10-01,NA,8.46612798700993,1.33902949930164,0.557724484104852,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",2014-11-01,NA,4.57818857707547,2.86966897045635,0.121432908318154,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2014-12-01,NA,0.452190985561608,3.02407010500749,0.109349371241115,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2015-01-01,NA,-0.102306325499184,3.73858261912185,0.0715461114688417,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2015-02-01,NA,1.10196622332012,4.00786726327108,0.0622548714436905,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2015-03-01,NA,1.1470701139157,2.45621660282639,0.165755014089176,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2015-04-01,NA,4.28182553716088,2.19248717214035,0.208029956313709,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2015-05-01,NA,6.56653350247353,1.10815161417561,0.814332247557003,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2015-06-01,NA,10.371145365127,0.957601169589929,1.09051254089422,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2015-07-01,NA,14.0123539814893,2.07195559797984,0.232937339855579,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2015-08-01,NA,12.1074993293589,0.810555365166377,1.5220700152207,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2015-09-01,NA,9.86630745192314,1.69026625121606,0.350017500875044,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2015-10-01,NA,6.16523173651461,1.65378354085412,0.36563071297989,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2015-11-01,NA,1.3646030903926,3.27108544675923,0.0934579439252336,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2015-12-01,NA,-1.31317634976738,2.20975111720755,0.204792135981978,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2016-01-01,NA,-2.75237589733936,2.51932530650569,0.157554750275721,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2016-02-01,NA,-4.02762548756285,2.18906372680194,0.208681135225376,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2016-03-01,NA,-0.646585471104765,3.54005649672431,0.0797957229492499,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2016-04-01,NA,4.89727365030635,1.994993734326,0.251256281407035,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2016-05-01,NA,9.34196091378088,1.03198837202751,0.938967136150235,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2016-06-01,NA,11.255,0.589915248150105,2.8735632183908,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2016-07-01,NA,11.4791994203236,0.593295878967653,2.84090909090909,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2016-08-01,NA,12.683928284011,0.992471662063961,1.01522842639594,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2016-09-01,NA,10.1106597009452,1.31833227981416,0.575373993095512,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2016-10-01,NA,6.4691236941272,0.572712842531054,3.04878048780488,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2016-11-01,NA,-1.48171548352652,2.74463112275584,0.132749236691889,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2016-12-01,NA,-3.21791479051707,2.609022805573,0.146907595122668,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2017-01-01,NA,-1.34783902426407,3.50385501983173,0.0814531237272949,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2017-02-01,NA,-0.711079122767826,1.78801565988668,0.312793243665937,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2017-03-01,NA,-3.83530651114115,2.03420746237939,0.241662638956017,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2017-04-01,NA,3.52961117664974,1.09087121146357,0.840336134453782,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2017-05-01,NA,7.04689593904596,1.07610408418517,0.863557858376511,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2017-06-01,NA,9.04536341281741,2.26781833487605,0.194439043359907,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2017-07-01,NA,12.0007312417401,2.01072126362656,0.247341083353945,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2017-08-01,NA,12.8640623323397,0.570087712549569,3.07692307692308,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2017-09-01,NA,10.7040865914275,1.01980390271856,0.961538461538461,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2017-10-01,NA,4.38529312764088,2.30586209474895,0.18807598269701,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2017-11-01,NA,0.81370272124696,1.12605506082074,0.788643533123028,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2017-12-01,NA,-1.77774670116974,1.69351705040132,0.348675034867504,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2018-01-01,NA,-0.261310499809595,4.07185461430047,0.060313630880579,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2018-02-01,NA,-0.755299740965093,3.95727178748188,0.0638569604086845,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2018-03-01,NA,1.19689388016627,2.85884592099679,0.122354092744402,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2018-04-01,NA,3.39284492928408,1.86091375404665,0.288766965059197,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2018-05-01,NA,7.9008736040636,1.41173651932646,0.501756146512795,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
