"","date","Airport","Air_MonthAvg","std","precision","Region","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
"30",2014-06-01,"YAKUTAT AIRPORT",9.94,4.575,0.047776881961241,"YF",NA,12.69,14.37,14.95,NA,13.46,14.9,NA,15.66,13.45,NA
"31",2014-07-01,"YAKUTAT AIRPORT",12.6,4.175,0.057370289361397,"YF",NA,15.14,15.71,NA,NA,15.6,16.88,NA,NA,NA,NA
"32",2014-08-01,"YAKUTAT AIRPORT",12.58,3.35,0.0891067052795723,"YF",NA,13.51,13.61,NA,NA,14.64,15.58,NA,NA,NA,NA
"33",2014-09-01,"YAKUTAT AIRPORT",10.64,4.825,0.0429541732663964,"YF",NA,12.09,10.97,NA,11.36,13.19,13.93,11.23,11.43,NA,NA
"34",2014-10-01,"YAKUTAT AIRPORT",5.39,4.4,0.0516528925619835,"YF",NA,NA,5.9,NA,6.59,NA,NA,7.09,7.43,NA,NA
"35",2014-11-01,"YAKUTAT AIRPORT",1.12,4.575,0.047776881961241,"YF",NA,NA,4.55,NA,3.44,NA,NA,4.77,5.28,NA,NA
"36",2014-12-01,"YAKUTAT AIRPORT",0.99,4.975,0.0404030201257544,"YF",NA,NA,3.44,NA,1.96,NA,NA,3.51,3.4,NA,NA
"37",2015-01-01,"YAKUTAT AIRPORT",1.86,4.975,0.0404030201257544,"YF",NA,NA,2.77,NA,2.34,NA,NA,2.97,2.58,NA,NA
"38",2015-02-01,"YAKUTAT AIRPORT",0.85,5.1,0.0384467512495194,"YF",NA,NA,3.23,NA,3.03,NA,NA,3.74,2.9,NA,NA
"39",2015-03-01,"YAKUTAT AIRPORT",1.67,6.8,0.0216262975778547,"YF",NA,NA,4.6,NA,4.53,NA,NA,4.93,4.52,NA,NA
"40",2015-04-01,"YAKUTAT AIRPORT",3.9,4.55,0.0483033450066417,"YF",NA,NA,6.05,NA,8.11,NA,NA,6.94,6.99,NA,NA
"41",2015-05-01,"YAKUTAT AIRPORT",8.6,5.375,0.0346133044889129,"YF",NA,NA,13.7,NA,15.56,NA,NA,11.33,12.28,NA,NA
"42",2015-06-01,"YAKUTAT AIRPORT",12,5.85,0.0292205420410549,"YF",NA,NA,9.53,NA,14.71,NA,16.04,13.2,13.57,17.04,NA
"43",2015-07-01,"YAKUTAT AIRPORT",13.35,4.725,0.0447915791831136,"YF",NA,NA,NA,NA,NA,NA,17.14,NA,NA,16.63,NA
"44",2015-08-01,"YAKUTAT AIRPORT",12.8,4.175,0.057370289361397,"YF",NA,NA,NA,NA,NA,NA,16.12,NA,NA,15.9,NA
"45",2015-09-01,"YAKUTAT AIRPORT",8.73,4.55,0.0483033450066417,"YF",9.74,NA,NA,NA,NA,NA,10.88,NA,9.39,10.51,11.04
"46",2015-10-01,"YAKUTAT AIRPORT",6.71,4,0.0625,"YF",8.07,NA,NA,NA,NA,NA,7.26,NA,7.61,6.67,8.68
"47",2015-11-01,"YAKUTAT AIRPORT",1.48,5.125,0.0380725758477097,"YF",2.28,NA,NA,NA,NA,NA,4.06,NA,1.18,1.27,NA
"48",2015-12-01,"YAKUTAT AIRPORT",-0.05,4.825,0.0429541732663964,"YF",-0.03,NA,NA,NA,NA,NA,2.1,NA,-0.36,-0.2,NA
"49",2016-01-01,"YAKUTAT AIRPORT",2.02,4.55,0.0483033450066417,"YF",-0.16,NA,NA,NA,NA,NA,1.4,NA,-0.23,-0.51,NA
"50",2016-02-01,"YAKUTAT AIRPORT",2.87,4.425,0.0510708927830444,"YF",0.19,NA,NA,NA,NA,NA,1.42,NA,0.38,-0.21,NA
"51",2016-03-01,"YAKUTAT AIRPORT",3.89,5.125,0.0380725758477097,"YF",1.25,NA,NA,NA,NA,NA,2.45,NA,4.94,2.75,NA
"52",2016-04-01,"YAKUTAT AIRPORT",5.86,4.975,0.0404030201257544,"YF",7.42,NA,NA,NA,NA,NA,5.74,NA,10.44,8.49,NA
"53",2016-05-01,"YAKUTAT AIRPORT",9.3,5.975,0.0280107140981425,"YF",NA,NA,NA,NA,NA,NA,NA,NA,10.83,12.67,NA
"54",2016-06-01,"YAKUTAT AIRPORT",12.1,5.975,0.0280107140981425,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2016-07-01,"YAKUTAT AIRPORT",14.1,4.3,0.0540832882639265,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2016-08-01,"YAKUTAT AIRPORT",14.28,5.15,0.0377038363653502,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2016-09-01,"YAKUTAT AIRPORT",10.03,5.525,0.0327593620114248,"YF",NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA
"58",2016-10-01,"YAKUTAT AIRPORT",4.95,4.975,0.0404030201257544,"YF",5.86,NA,NA,NA,NA,4.62,NA,NA,6.09,NA,NA
"59",2016-11-01,"YAKUTAT AIRPORT",2.74,5.525,0.0327593620114248,"YF",4.18,NA,NA,NA,NA,4.06,NA,NA,5.2,NA,NA
"60",2016-12-01,"YAKUTAT AIRPORT",-2.01,6.075,0.0270961404934885,"YF",2.92,NA,NA,NA,NA,2.09,NA,NA,3.39,NA,NA
"61",2017-01-01,"YAKUTAT AIRPORT",-2.33,5.8,0.0297265160523187,"YF",1.37,NA,NA,NA,NA,0.96,NA,NA,1.81,NA,NA
"62",2017-02-01,"YAKUTAT AIRPORT",-1.28,4.85,0.0425124880433627,"YF",0.7,NA,NA,NA,NA,0.64,NA,NA,1.31,NA,NA
"63",2017-03-01,"YAKUTAT AIRPORT",-3.15,6.625,0.0227839088643645,"YF",0.39,NA,NA,NA,NA,0.35,NA,NA,0.61,NA,NA
"64",2017-04-01,"YAKUTAT AIRPORT",5.25,5.675,0.0310504764307477,"YF",1.91,NA,NA,NA,NA,0.67,NA,NA,3.2,NA,NA
"65",2017-05-01,"YAKUTAT AIRPORT",7.42,5.25,0.036281179138322,"YF",9.33,NA,NA,NA,NA,7.55,NA,NA,8.07,NA,NA
"66",2017-06-01,"YAKUTAT AIRPORT",11.11,5.275,0.0359380966285573,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2017-07-01,"YAKUTAT AIRPORT",13.37,4.7,0.0452693526482571,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2017-08-01,"YAKUTAT AIRPORT",12.95,3.75,0.0711111111111111,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2017-09-01,"YAKUTAT AIRPORT",10.64,5.4,0.0342935528120713,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2017-10-01,"YAKUTAT AIRPORT",5.99,4.3,0.0540832882639265,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2017-11-01,"YAKUTAT AIRPORT",-0.6,6.525,0.0234876176215851,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2017-12-01,"YAKUTAT AIRPORT",-0.28,6.4,0.0244140625,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2018-01-01,"YAKUTAT AIRPORT",0.32,6.525,0.0234876176215851,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2018-02-01,"YAKUTAT AIRPORT",-2.72,5.8,0.0297265160523187,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2018-03-01,"YAKUTAT AIRPORT",0.68,6.775,0.0217861957217358,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2018-04-01,"YAKUTAT AIRPORT",3.84,5.525,0.0327593620114248,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2018-05-01,"YAKUTAT AIRPORT",7.89,5.275,0.0359380966285573,"YF",12.15,5.64,NA,NA,NA,NA,12.27,NA,NA,NA,NA
"78",2018-06-01,"YAKUTAT AIRPORT",11.02,5.275,0.0359380966285573,"YF",15.06,8.1,NA,15.66,NA,NA,15.06,NA,NA,NA,NA
"79",2018-07-01,"YAKUTAT AIRPORT",13.88,5.125,0.0380725758477097,"YF",17.66,10.04,NA,17.65,NA,NA,17.3,NA,NA,NA,NA
"80",2018-08-01,"YAKUTAT AIRPORT",13.66,3.6,0.0771604938271605,"YF",15.87,10.66,NA,15.22,NA,NA,15.47,NA,NA,NA,NA
"81",2018-09-01,"YAKUTAT AIRPORT",10.3,6.1,0.0268744961031981,"YF",12.92,8.19,NA,12.57,NA,NA,10.26,NA,NA,NA,NA
"82",2018-10-01,"YAKUTAT AIRPORT",8.1,5.525,0.0327593620114248,"YF",8.6,6.34,7.99,7.93,7.77,NA,7.52,7.65,7.89,7.24,4.62
"83",2018-11-01,"YAKUTAT AIRPORT",3.71,4.275,0.0547176909134434,"YF",4.22,5.11,4.43,4.11,5.24,NA,3.75,4.85,5.39,4.18,4.86
"84",2018-12-01,"YAKUTAT AIRPORT",1.79,4,0.0625,"YF",2.73,4.38,2.96,1.68,4.22,NA,2,2.93,4.5,3.34,3.56
"85",2019-01-01,"YAKUTAT AIRPORT",-2,6.225,0.025806035386526,"YF",1.1,2.8,1.35,-0.21,3.13,NA,0.68,0.78,2.71,1.3,2.89
"86",2019-02-01,"YAKUTAT AIRPORT",-1.78,5.375,0.0346133044889129,"YF",0.91,2.23,0.69,-0.7,3.07,NA,0.01,0.24,1.83,0.81,3.4
"87",2019-03-01,"YAKUTAT AIRPORT",3.65,6.525,0.0234876176215851,"YF",0.99,1.67,1.19,0.33,3.05,NA,-0.03,0.89,1.78,0.81,3.76
"88",2019-04-01,"YAKUTAT AIRPORT",4.79,4.825,0.0429541732663964,"YF",4.9,2.42,6.04,6.83,7.84,NA,3.29,7.27,6.43,5.06,8.86
"89",2019-05-01,"YAKUTAT AIRPORT",9.11,4.975,0.0404030201257544,"YF",12.85,5.2,13.04,13.91,12.96,NA,12.82,13.08,11.61,11.46,14.25
"90",2019-06-01,"YAKUTAT AIRPORT",12.78,6.675,0.022443855293243,"YF",16.78,12.54,16.3,15.82,16.04,15.63,16.56,15.5,14.44,13.6,18.01
"91",2019-07-01,"YAKUTAT AIRPORT",15.31,3.9,0.0657462195923734,"YF",19.52,15.52,19.46,18.9,17.47,17.45,18.72,17.02,16.39,17.04,19.78
"92",2019-08-01,"YAKUTAT AIRPORT",13.87,6.525,0.0234876176215851,"YF",17.7,13.43,17.14,16.53,16.01,15.19,16.7,14.75,14.63,14.93,18.22
"93",2019-09-01,"YAKUTAT AIRPORT",10.83,5.25,0.036281179138322,"YF",13.92,10.36,13.69,12.87,12.36,11.56,12.85,11.59,11.51,NA,14.08
"94",2019-10-01,"YAKUTAT AIRPORT",5.71,4.125,0.0587695133149679,"YF",8.65,5.88,7.85,6.87,6.62,7.29,7.72,6.62,6.67,NA,6.76
"95",2019-11-01,"YAKUTAT AIRPORT",3.91,4.425,0.0510708927830445,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2019-12-01,"YAKUTAT AIRPORT",3.13,4.4,0.0516528925619835,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2012-01-01,NA,-4.70429074668928,3.52803061211209,0.0803406443319676,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2012-02-01,NA,-3.01838855804484,3.28283414140891,0.092790201354737,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2012-03-01,NA,-2.69835109314506,3.76935007660472,0.0703828828828829,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2012-04-01,NA,2.21666134021777,1.53720525630119,0.423190859077444,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2012-05-01,NA,5.95555558453933,0.987420882906575,1.02564102564103,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2012-06-01,NA,9.85642312827958,1.96519719112358,0.258933195235629,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2012-07-01,NA,12.7302131928084,2.08686367547092,0.229621125143513,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",2012-08-01,NA,12.3123845012607,1.35166563912826,0.547345374931582,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",2012-09-01,NA,9.53262909484127,0.69065186599328,2.09643605870021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2012-10-01,NA,4.70215443183601,0.632455532033676,2.5,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",2012-11-01,NA,1.1398697188391,1.9110206696946,0.27382256297919,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2012-12-01,NA,0.0185649913859868,0.665582451691749,2.25733634311512,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2013-01-01,NA,-1.37509830956912,2.74718037267304,0.13250298131708,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2013-02-01,NA,-2.93360528487709,4.58224835642941,0.0476258513120922,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2013-03-01,NA,-0.492957400693848,2.32099116758337,0.185632077222944,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2013-04-01,NA,2.64889358446516,1.02615788258922,0.949667616334283,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2013-05-01,NA,6.64042234126717,1.06066017177982,0.888888888888889,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2013-06-01,NA,9.60302244072048,1.1216059914248,0.794912559618442,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2013-07-01,NA,11.0336306373391,0.927361849549571,1.16279069767442,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2013-08-01,NA,12.4173791786471,0.893308457365092,1.2531328320802,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2013-09-01,NA,10.0246603684994,1.37731623093609,0.527148128624144,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2013-10-01,NA,3.34715645034776,1.99323857076869,0.251698968034231,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2013-11-01,NA,0.213622290083634,3.61427724448471,0.0765520936997627,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2013-12-01,NA,-0.303275616577325,2.7994642344563,0.127599846880184,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2014-01-01,NA,0.356081757733367,3.13687742827162,0.101626016260163,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2014-02-01,NA,-3.21621619543626,2.34350165350912,0.182083029861617,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2014-03-01,NA,-3.22927920429072,2.69851811185324,0.137324910738808,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2014-04-01,NA,2.64889358446516,1.60093722550261,0.390167772142021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2014-05-01,NA,6.67466567910356,0.216794833886788,21.2765957446809,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2014-06-01,NA,10.4606863063051,1.7343586710943,0.332446808510638,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2014-07-01,NA,12.696281541699,1.764086165696,0.32133676092545,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2014-08-01,NA,12.3123845012607,1.49899966644426,0.445037828215398,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2014-09-01,NA,9.25927838725342,0.52630789467763,3.6101083032491,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2014-10-01,NA,4.40104376928307,1.86333035181634,0.288018433179724,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",2014-11-01,NA,1.34902236404194,2.40873410736843,0.172354360565322,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2014-12-01,NA,1.53581357178446,1.66042163320043,0.362713093942691,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2015-01-01,NA,-2.79555374940705,2.66870755235563,0.1404099971918,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2015-02-01,NA,0.146853640217809,3.36050591429326,0.0885504294695829,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2015-03-01,NA,1.05898630880885,1.09635760589326,0.831946755407654,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2015-04-01,NA,5.48241607453136,1.80471604414656,0.307031010132023,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2015-05-01,NA,8.14712920606843,0.454972526643093,4.83091787439613,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2015-06-01,NA,11.4353043353786,1.53231850475024,0.425894378194208,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2015-07-01,NA,13.4427778661055,1.20291313069565,0.691085003455425,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2015-08-01,NA,12.7586118801527,0.739594483484024,1.82815356489945,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2015-09-01,NA,9.23194331649464,1.6015617378047,0.389863547758284,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2015-10-01,NA,7.93909405428018,1.91911437908218,0.271517784414879,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2015-11-01,NA,2.99236457635002,1.92145777991607,0.270855904658722,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2015-12-01,NA,-4.44122629039134,3.70364685141551,0.0729022380987096,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2016-01-01,NA,0.933141780167529,3.60319302841244,0.0770238003543095,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2016-02-01,NA,-1.63359509630493,1.65529453572468,0.364963503649635,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2016-03-01,NA,-0.166232409219594,3.50385501983173,0.0814531237272949,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2016-04-01,NA,4.28177095162195,1.06630202100531,0.879507475813545,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2016-05-01,NA,8.45531924659596,1.51261363209512,0.437062937062937,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2016-06-01,NA,12.3124605615447,2.14429475585797,0.217485863418878,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2016-07-01,NA,15.1054287704654,1.06301458127346,0.88495575221239,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2016-08-01,NA,14.7535107504934,1.37222447143315,0.531067445565587,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",2016-09-01,NA,10.1886707930521,1.19582607431014,0.6993006993007,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2016-10-01,NA,6.35826307587722,0.598331012066064,2.79329608938547,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",2016-11-01,NA,2.51430138731494,0.982344135219425,1.03626943005181,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2016-12-01,NA,-0.303275616577325,1.06160256216722,0.887311446317657,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",2017-01-01,NA,0.533638687713109,2.27310360520589,0.193535900909619,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",2017-02-01,NA,2.40774092469113,3.08025972930855,0.10539629005059,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",2017-03-01,NA,3.34606124912863,2.12014150471142,0.222469410456062,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",2017-04-01,NA,5.24228704994948,1.28335497817245,0.607164541590771,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2017-05-01,NA,9.75656608437887,1.37003649586425,0.532765050612679,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2017-06-01,NA,12.156521676893,1.06395488626163,0.88339222614841,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2017-07-01,NA,14.1553425394026,1.26015872016187,0.629722921914358,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2017-08-01,NA,12.9686012349254,1.06160256216722,0.887311446317658,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2017-09-01,NA,11.2000684111272,1.14149025401008,0.76745970836531,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2017-10-01,NA,6.80992906970664,0.502991053598372,3.95256916996047,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2017-11-01,NA,1.58805395855948,2.24655291502337,0.198137507430157,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2017-12-01,NA,-0.763047913667772,4.56146906160724,0.0480607487864661,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2018-01-01,NA,2.53115414998521,0.729383301152419,1.8796992481203,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2018-02-01,NA,2.8599183815858,2.73349593012318,0.133832976445396,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2018-03-01,NA,0.609739445531757,2.07677634809336,0.231857175979597,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2018-04-01,NA,1.59232587630488,3.24345494804537,0.0950570342205323,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2018-05-01,NA,8.18137254390482,1.65981926726978,0.362976406533575,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2018-06-01,NA,11.3378425324712,2.29303292606103,0.190186382655002,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
